phone,id,fol,prev,word,start,end,file_name
n,0-0-9-3,t̪,ẽ,frente,2.55,2.59,habitanteysuesperanza_01_neruda_128kb_57
t̪,0-0-9-4,e,n,frente,2.59,2.63,habitanteysuesperanza_01_neruda_128kb_57
e,0-0-9-5,#,t̪,frente,2.63,2.66,habitanteysuesperanza_01_neruda_128kb_57
a,0-0-10-0,l,#,al,2.66,2.69,habitanteysuesperanza_01_neruda_128kb_57
l,0-0-10-1,#,a,al,2.69,2.73,habitanteysuesperanza_01_neruda_128kb_57
k,0-0-11-0,o,#,corazón,2.73,2.8,habitanteysuesperanza_01_neruda_128kb_57
o,0-0-11-1,ɾ,k,corazón,2.8,2.84,habitanteysuesperanza_01_neruda_128kb_57
ɾ,0-0-11-2,a,o,corazón,2.84,2.89,habitanteysuesperanza_01_neruda_128kb_57
a,0-0-11-3,s,ɾ,corazón,2.89,2.93,habitanteysuesperanza_01_neruda_128kb_57
s,0-0-11-4,õ,a,corazón,2.93,3.04,habitanteysuesperanza_01_neruda_128kb_57
õ,0-0-11-5,n,s,corazón,3.04,3.1,habitanteysuesperanza_01_neruda_128kb_57
n,0-0-11-6,#,õ,corazón,3.1,3.13,habitanteysuesperanza_01_neruda_128kb_57
d̪,0-0-12-0,e,#,del,3.13,3.18,habitanteysuesperanza_01_neruda_128kb_57
e,0-0-12-1,l,d̪,del,3.18,3.21,habitanteysuesperanza_01_neruda_128kb_57
l,0-0-12-2,#,e,del,3.21,3.27,habitanteysuesperanza_01_neruda_128kb_57
õ,0-0-13-0,m,#,hombre,3.27,3.35,habitanteysuesperanza_01_neruda_128kb_57
m,0-0-13-1,b,õ,hombre,3.35,3.4,habitanteysuesperanza_01_neruda_128kb_57
b,0-0-13-2,r,m,hombre,3.4,3.44,habitanteysuesperanza_01_neruda_128kb_57
r,0-0-13-3,e,b,hombre,3.44,3.48,habitanteysuesperanza_01_neruda_128kb_57
e,0-0-13-4,#,r,hombre,3.48,3.55,habitanteysuesperanza_01_neruda_128kb_57
c,0-0-14-0,e,#,que,3.55,3.6,habitanteysuesperanza_01_neruda_128kb_57
e,0-0-14-1,#,c,que,3.6,3.65,habitanteysuesperanza_01_neruda_128kb_57
s,0-0-15-0,e,#,se,3.65,3.75,habitanteysuesperanza_01_neruda_128kb_57
e,0-0-15-1,#,s,se,3.75,3.83,habitanteysuesperanza_01_neruda_128kb_57
spn,0-0-16-0,#,#,concoja,3.83,4.59,habitanteysuesperanza_01_neruda_128kb_57
,0-0-17-0,#,#,,4.59,4.62,habitanteysuesperanza_01_neruda_128kb_57
b,0-0-18-0,a,#,vacila,4.62,4.69,habitanteysuesperanza_01_neruda_128kb_57
a,0-0-18-1,s,b,vacila,4.69,4.74,habitanteysuesperanza_01_neruda_128kb_57
s,0-0-18-2,i,a,vacila,4.74,4.85,habitanteysuesperanza_01_neruda_128kb_57
i,0-0-18-3,l,s,vacila,4.85,4.91,habitanteysuesperanza_01_neruda_128kb_57
l,0-0-18-4,a,i,vacila,4.91,4.98,habitanteysuesperanza_01_neruda_128kb_57
a,0-0-18-5,#,l,vacila,4.98,5.04,habitanteysuesperanza_01_neruda_128kb_57
s,0-0-19-0,u,#,su,5.04,5.14,habitanteysuesperanza_01_neruda_128kb_57
u,0-0-19-1,#,s,su,5.14,5.21,habitanteysuesperanza_01_neruda_128kb_57
t̪,0-0-20-0,ɾ,#,trapo,5.21,5.28,habitanteysuesperanza_01_neruda_128kb_57
ɾ,0-0-20-1,a,t̪,trapo,5.28,5.34,habitanteysuesperanza_01_neruda_128kb_57
a,0-0-20-2,p,ɾ,trapo,5.34,5.45,habitanteysuesperanza_01_neruda_128kb_57
p,0-0-20-3,o,a,trapo,5.45,5.52,habitanteysuesperanza_01_neruda_128kb_57
o,0-0-20-4,#,p,trapo,5.52,5.67,habitanteysuesperanza_01_neruda_128kb_57
,0-0-21-0,#,#,,5.67,5.84,habitanteysuesperanza_01_neruda_128kb_57
i,0-0-22-0,#,#,y,5.84,5.94,habitanteysuesperanza_01_neruda_128kb_57
s,0-0-23-0,e,#,se,5.94,6.03,habitanteysuesperanza_01_neruda_128kb_57
e,0-0-23-1,#,s,se,6.03,6.1,habitanteysuesperanza_01_neruda_128kb_57
spn,0-0-24-0,#,#,roya,6.1,6.49,habitanteysuesperanza_01_neruda_128kb_57
l,0-0-25-0,a,#,las,6.49,6.54,habitanteysuesperanza_01_neruda_128kb_57
a,0-0-25-1,s,l,las,6.54,6.6,habitanteysuesperanza_01_neruda_128kb_57
s,0-0-25-2,#,a,las,6.6,6.68,habitanteysuesperanza_01_neruda_128kb_57
p,0-0-26-0,j,#,piernas,6.68,6.77,habitanteysuesperanza_01_neruda_128kb_57
j,0-0-26-1,e,p,piernas,6.77,6.8,habitanteysuesperanza_01_neruda_128kb_57
e,0-0-26-2,r,j,piernas,6.8,6.85,habitanteysuesperanza_01_neruda_128kb_57
r,0-0-26-3,n,e,piernas,6.85,6.95,habitanteysuesperanza_01_neruda_128kb_57
n,0-0-26-4,a,r,piernas,6.95,7.0,habitanteysuesperanza_01_neruda_128kb_57
a,0-0-26-5,s,n,piernas,7.0,7.07,habitanteysuesperanza_01_neruda_128kb_57
s,0-0-26-6,#,a,piernas,7.07,7.19,habitanteysuesperanza_01_neruda_128kb_57
k,0-0-27-0,o,#,como,7.19,7.27,habitanteysuesperanza_01_neruda_128kb_57
o,0-0-27-1,m,k,como,7.27,7.31,habitanteysuesperanza_01_neruda_128kb_57
m,0-0-27-2,o,o,como,7.31,7.39,habitanteysuesperanza_01_neruda_128kb_57
o,0-0-27-3,#,m,como,7.39,7.47,habitanteysuesperanza_01_neruda_128kb_57
spn,0-0-28-0,#,#,velad,7.47,7.88,habitanteysuesperanza_01_neruda_128kb_57
spn,0-0-29-0,#,#,mencida,7.88,8.64,habitanteysuesperanza_01_neruda_128kb_57
t̪,0-0-30-0,e,#,temerosa,8.64,8.68,habitanteysuesperanza_01_neruda_128kb_57
e,0-0-30-1,m,t̪,temerosa,8.68,8.73,habitanteysuesperanza_01_neruda_128kb_57
m,0-0-30-2,e,e,temerosa,8.73,8.79,habitanteysuesperanza_01_neruda_128kb_57
e,0-0-30-3,ɾ,m,temerosa,8.79,8.84,habitanteysuesperanza_01_neruda_128kb_57
ɾ,0-0-30-4,o,e,temerosa,8.84,8.89,habitanteysuesperanza_01_neruda_128kb_57
o,0-0-30-5,s,ɾ,temerosa,8.89,9.03,habitanteysuesperanza_01_neruda_128kb_57
s,0-0-30-6,a,o,temerosa,9.03,9.15,habitanteysuesperanza_01_neruda_128kb_57
a,0-0-30-7,#,s,temerosa,9.15,9.35,habitanteysuesperanza_01_neruda_128kb_57
,0-0-31-0,#,#,,9.35,9.382494,habitanteysuesperanza_01_neruda_128kb_57
,0-0-0-0,#,#,,0.0,0.03,habitanteysuesperanza_01_neruda_128kb_58
a,0-0-1-0,j,#,hay,0.03,0.23,habitanteysuesperanza_01_neruda_128kb_58
j,0-0-1-1,#,a,hay,0.23,0.37,habitanteysuesperanza_01_neruda_128kb_58
,0-0-2-0,#,#,,0.37,0.58,habitanteysuesperanza_01_neruda_128kb_58
d̪,0-0-3-0,e,#,del,0.58,0.62,habitanteysuesperanza_01_neruda_128kb_58
e,0-0-3-1,l,d̪,del,0.62,0.65,habitanteysuesperanza_01_neruda_128kb_58
l,0-0-3-2,#,e,del,0.65,0.71,habitanteysuesperanza_01_neruda_128kb_58
c,0-0-4-0,e,#,que,0.71,0.78,habitanteysuesperanza_01_neruda_128kb_58
e,0-0-4-1,#,c,que,0.78,0.82,habitanteysuesperanza_01_neruda_128kb_58
n,0-0-5-0,o,#,no,0.82,0.87,habitanteysuesperanza_01_neruda_128kb_58
o,0-0-5-1,#,n,no,0.87,0.93,habitanteysuesperanza_01_neruda_128kb_58
s,0-0-6-0,a,#,sabe,0.93,1.05,habitanteysuesperanza_01_neruda_128kb_58
a,0-0-6-1,β,s,sabe,1.05,1.13,habitanteysuesperanza_01_neruda_128kb_58
β,0-0-6-2,e,a,sabe,1.13,1.19,habitanteysuesperanza_01_neruda_128kb_58
e,0-0-6-3,#,β,sabe,1.19,1.27,habitanteysuesperanza_01_neruda_128kb_58
c,0-0-7-0,e,#,que,1.27,1.32,habitanteysuesperanza_01_neruda_128kb_58
e,0-0-7-1,#,c,que,1.32,1.4,habitanteysuesperanza_01_neruda_128kb_58
k,0-0-8-0,a,#,camino,1.4,1.46,habitanteysuesperanza_01_neruda_128kb_58
a,0-0-8-1,m,k,camino,1.46,1.51,habitanteysuesperanza_01_neruda_128kb_58
m,0-0-8-2,i,a,camino,1.51,1.57,habitanteysuesperanza_01_neruda_128kb_58
i,0-0-8-3,n,m,camino,1.57,1.64,habitanteysuesperanza_01_neruda_128kb_58
n,0-0-8-4,o,i,camino,1.64,1.69,habitanteysuesperanza_01_neruda_128kb_58
o,0-0-8-5,#,n,camino,1.69,1.77,habitanteysuesperanza_01_neruda_128kb_58
t̪,0-0-9-0,o,#,tomar,1.77,1.83,habitanteysuesperanza_01_neruda_128kb_58
o,0-0-9-1,m,t̪,tomar,1.83,1.87,habitanteysuesperanza_01_neruda_128kb_58
m,0-0-9-2,a,o,tomar,1.87,1.94,habitanteysuesperanza_01_neruda_128kb_58
a,0-0-9-3,r,m,tomar,1.94,2.11,habitanteysuesperanza_01_neruda_128kb_58
r,0-0-9-4,#,a,tomar,2.11,2.41,habitanteysuesperanza_01_neruda_128kb_58
,0-0-10-0,#,#,,2.41,2.44,habitanteysuesperanza_01_neruda_128kb_58
d̪,0-0-11-0,e,#,del,2.44,2.51,habitanteysuesperanza_01_neruda_128kb_58
e,0-0-11-1,l,d̪,del,2.51,2.55,habitanteysuesperanza_01_neruda_128kb_58
l,0-0-11-2,#,e,del,2.55,2.6,habitanteysuesperanza_01_neruda_128kb_58
m,0-0-12-0,a,#,mar,2.6,2.69,habitanteysuesperanza_01_neruda_128kb_58
a,0-0-12-1,r,m,mar,2.69,2.85,habitanteysuesperanza_01_neruda_128kb_58
r,0-0-12-2,#,a,mar,2.85,2.92,habitanteysuesperanza_01_neruda_128kb_58
,0-0-13-0,#,#,,2.92,2.95,habitanteysuesperanza_01_neruda_128kb_58
o,0-0-14-0,#,#,o,2.95,3.05,habitanteysuesperanza_01_neruda_128kb_58
d̪,0-0-15-0,e,#,de,3.05,3.1,habitanteysuesperanza_01_neruda_128kb_58
e,0-0-15-1,#,d̪,de,3.1,3.14,habitanteysuesperanza_01_neruda_128kb_58
l,0-0-16-0,a,#,la,3.14,3.21,habitanteysuesperanza_01_neruda_128kb_58
a,0-0-16-1,#,l,la,3.21,3.26,habitanteysuesperanza_01_neruda_128kb_58
s,0-0-17-0,e,#,selva,3.26,3.39,habitanteysuesperanza_01_neruda_128kb_58
e,0-0-17-1,l,s,selva,3.39,3.48,habitanteysuesperanza_01_neruda_128kb_58
l,0-0-17-2,β,e,selva,3.48,3.6,habitanteysuesperanza_01_neruda_128kb_58
β,0-0-17-3,a,l,selva,3.6,3.61,habitanteysuesperanza_01_neruda_128kb_58
a,0-0-17-4,#,β,selva,3.61,3.8,habitanteysuesperanza_01_neruda_128kb_58
,0-0-18-0,#,#,,3.8,4.14,habitanteysuesperanza_01_neruda_128kb_58
a,0-0-19-0,j,#,hay,4.14,4.36,habitanteysuesperanza_01_neruda_128kb_58
j,0-0-19-1,#,a,hay,4.36,4.62,habitanteysuesperanza_01_neruda_128kb_58
,0-0-20-0,#,#,,4.62,4.7,habitanteysuesperanza_01_neruda_128kb_58
d̪,0-0-21-0,e,#,de,4.7,4.81,habitanteysuesperanza_01_neruda_128kb_58
e,0-0-21-1,#,d̪,de,4.81,4.87,habitanteysuesperanza_01_neruda_128kb_58
c,0-0-22-0,e,#,que,4.87,4.93,habitanteysuesperanza_01_neruda_128kb_58
e,0-0-22-1,#,c,que,4.93,4.98,habitanteysuesperanza_01_neruda_128kb_58
r,0-0-23-0,e,#,regresa,4.98,5.05,habitanteysuesperanza_01_neruda_128kb_58
e,0-0-23-1,ɣ,r,regresa,5.05,5.1,habitanteysuesperanza_01_neruda_128kb_58
ɣ,0-0-23-2,ɾ,e,regresa,5.1,5.15,habitanteysuesperanza_01_neruda_128kb_58
ɾ,0-0-23-3,e,ɣ,regresa,5.15,5.21,habitanteysuesperanza_01_neruda_128kb_58
e,0-0-23-4,s,ɾ,regresa,5.21,5.28,habitanteysuesperanza_01_neruda_128kb_58
s,0-0-23-5,a,e,regresa,5.28,5.4,habitanteysuesperanza_01_neruda_128kb_58
a,0-0-23-6,#,s,regresa,5.4,5.45,habitanteysuesperanza_01_neruda_128kb_58
j,0-0-24-0,#,#,y,5.45,5.55,habitanteysuesperanza_01_neruda_128kb_58
ẽ,0-0-25-0,ŋ,#,encuentra,5.55,5.63,habitanteysuesperanza_01_neruda_128kb_58
ŋ,0-0-25-1,k,ẽ,encuentra,5.63,5.64,habitanteysuesperanza_01_neruda_128kb_58
k,0-0-25-2,w,ŋ,encuentra,5.64,5.71,habitanteysuesperanza_01_neruda_128kb_58
w,0-0-25-3,ẽ,k,encuentra,5.71,5.75,habitanteysuesperanza_01_neruda_128kb_58
ẽ,0-0-25-4,n,w,encuentra,5.75,5.8,habitanteysuesperanza_01_neruda_128kb_58
n,0-0-25-5,t̪,ẽ,encuentra,5.8,5.85,habitanteysuesperanza_01_neruda_128kb_58
t̪,0-0-25-6,ɾ,n,encuentra,5.85,5.9,habitanteysuesperanza_01_neruda_128kb_58
ɾ,0-0-25-7,a,t̪,encuentra,5.9,5.95,habitanteysuesperanza_01_neruda_128kb_58
a,0-0-25-8,#,ɾ,encuentra,5.95,5.99,habitanteysuesperanza_01_neruda_128kb_58
d̪,0-0-26-0,i,#,dividido,5.99,6.07,habitanteysuesperanza_01_neruda_128kb_58
i,0-0-26-1,β,d̪,dividido,6.07,6.11,habitanteysuesperanza_01_neruda_128kb_58
β,0-0-26-2,i,i,dividido,6.11,6.16,habitanteysuesperanza_01_neruda_128kb_58
i,0-0-26-3,ð,β,dividido,6.16,6.21,habitanteysuesperanza_01_neruda_128kb_58
ð,0-0-26-4,i,i,dividido,6.21,6.22,habitanteysuesperanza_01_neruda_128kb_58
i,0-0-26-5,ð,ð,dividido,6.22,6.3,habitanteysuesperanza_01_neruda_128kb_58
ð,0-0-26-6,o,i,dividido,6.3,6.35,habitanteysuesperanza_01_neruda_128kb_58
o,0-0-26-7,#,ð,dividido,6.35,6.41,habitanteysuesperanza_01_neruda_128kb_58
s,0-0-27-0,u,#,su,6.41,6.5,habitanteysuesperanza_01_neruda_128kb_58
u,0-0-27-1,#,s,su,6.5,6.56,habitanteysuesperanza_01_neruda_128kb_58
t̪,0-0-28-0,e,#,terreno,6.56,6.62,habitanteysuesperanza_01_neruda_128kb_58
e,0-0-28-1,r,t̪,terreno,6.62,6.67,habitanteysuesperanza_01_neruda_128kb_58
r,0-0-28-2,e,e,terreno,6.67,6.75,habitanteysuesperanza_01_neruda_128kb_58
e,0-0-28-3,n,r,terreno,6.75,6.85,habitanteysuesperanza_01_neruda_128kb_58
n,0-0-28-4,o,e,terreno,6.85,6.9,habitanteysuesperanza_01_neruda_128kb_58
o,0-0-28-5,#,n,terreno,6.9,7.04,habitanteysuesperanza_01_neruda_128kb_58
,0-0-29-0,#,#,,7.04,7.29,habitanteysuesperanza_01_neruda_128kb_58
ẽ,0-0-30-0,n,#,en,7.29,7.34,habitanteysuesperanza_01_neruda_128kb_58
n,0-0-30-1,#,ẽ,en,7.34,7.39,habitanteysuesperanza_01_neruda_128kb_58
e,0-0-31-0,s,#,esta,7.39,7.47,habitanteysuesperanza_01_neruda_128kb_58
s,0-0-31-1,t̪,e,esta,7.47,7.55,habitanteysuesperanza_01_neruda_128kb_58
t̪,0-0-31-2,a,s,esta,7.55,7.6,habitanteysuesperanza_01_neruda_128kb_58
a,0-0-31-3,#,t̪,esta,7.6,7.67,habitanteysuesperanza_01_neruda_128kb_58
o,0-0-32-0,ɾ,#,hora,7.67,7.81,habitanteysuesperanza_01_neruda_128kb_58
ɾ,0-0-32-1,a,o,hora,7.81,7.86,habitanteysuesperanza_01_neruda_128kb_58
a,0-0-32-2,#,ɾ,hora,7.86,7.91,habitanteysuesperanza_01_neruda_128kb_58
d̪,0-0-33-0,e,#,de,7.91,7.96,habitanteysuesperanza_01_neruda_128kb_58
e,0-0-33-1,#,d̪,de,7.96,8.08,habitanteysuesperanza_01_neruda_128kb_58
spn,0-0-34-0,#,#,bil,8.08,8.4,habitanteysuesperanza_01_neruda_128kb_58
,0-0-35-0,#,#,,8.4,8.56,habitanteysuesperanza_01_neruda_128kb_58
ẽ,0-0-36-0,n,#,en,8.56,8.65,habitanteysuesperanza_01_neruda_128kb_58
n,0-0-36-1,#,ẽ,en,8.65,8.68,habitanteysuesperanza_01_neruda_128kb_58
c,0-0-37-0,e,#,que,8.68,8.73,habitanteysuesperanza_01_neruda_128kb_58
e,0-0-37-1,#,c,que,8.73,8.8,habitanteysuesperanza_01_neruda_128kb_58
n,0-0-38-0,a,#,nadie,8.8,8.86,habitanteysuesperanza_01_neruda_128kb_58
a,0-0-38-1,ð,n,nadie,8.86,9.0,habitanteysuesperanza_01_neruda_128kb_58
ð,0-0-38-2,j,a,nadie,9.0,9.01,habitanteysuesperanza_01_neruda_128kb_58
j,0-0-38-3,e,ð,nadie,9.01,9.08,habitanteysuesperanza_01_neruda_128kb_58
e,0-0-38-4,#,j,nadie,9.08,9.13,habitanteysuesperanza_01_neruda_128kb_58
p,0-0-39-0,w,#,puede,9.13,9.22,habitanteysuesperanza_01_neruda_128kb_58
w,0-0-39-1,e,p,puede,9.22,9.28,habitanteysuesperanza_01_neruda_128kb_58
e,0-0-39-2,ð,w,puede,9.28,9.33,habitanteysuesperanza_01_neruda_128kb_58
ð,0-0-39-3,e,e,puede,9.33,9.34,habitanteysuesperanza_01_neruda_128kb_58
e,0-0-39-4,#,ð,puede,9.34,9.43,habitanteysuesperanza_01_neruda_128kb_58
spn,0-0-40-0,#,#,retratarse,9.43,10.21,habitanteysuesperanza_01_neruda_128kb_58
,0-0-41-0,#,#,,10.21,10.43,habitanteysuesperanza_01_neruda_128kb_58
p,0-0-42-0,o,#,porque,10.43,10.48,habitanteysuesperanza_01_neruda_128kb_58
o,0-0-42-1,r,p,porque,10.48,10.52,habitanteysuesperanza_01_neruda_128kb_58
r,0-0-42-2,c,o,porque,10.52,10.57,habitanteysuesperanza_01_neruda_128kb_58
c,0-0-42-3,e,r,porque,10.57,10.63,habitanteysuesperanza_01_neruda_128kb_58
e,0-0-42-4,#,c,porque,10.63,10.66,habitanteysuesperanza_01_neruda_128kb_58
l,0-0-43-0,a,#,las,10.66,10.72,habitanteysuesperanza_01_neruda_128kb_58
a,0-0-43-1,s,l,las,10.72,10.78,habitanteysuesperanza_01_neruda_128kb_58
s,0-0-43-2,#,a,las,10.78,10.84,habitanteysuesperanza_01_neruda_128kb_58
k,0-0-44-0,õ,#,condenas,10.84,10.89,habitanteysuesperanza_01_neruda_128kb_58
õ,0-0-44-1,n,k,condenas,10.89,10.94,habitanteysuesperanza_01_neruda_128kb_58
n,0-0-44-2,d̪,õ,condenas,10.94,10.98,habitanteysuesperanza_01_neruda_128kb_58
d̪,0-0-44-3,e,n,condenas,10.98,11.03,habitanteysuesperanza_01_neruda_128kb_58
e,0-0-44-4,n,d̪,condenas,11.03,11.1,habitanteysuesperanza_01_neruda_128kb_58
n,0-0-44-5,a,e,condenas,11.1,11.17,habitanteysuesperanza_01_neruda_128kb_58
a,0-0-44-6,s,n,condenas,11.17,11.24,habitanteysuesperanza_01_neruda_128kb_58
s,0-0-44-7,#,a,condenas,11.24,11.29,habitanteysuesperanza_01_neruda_128kb_58
d̪,0-0-45-0,e,#,del,11.29,11.34,habitanteysuesperanza_01_neruda_128kb_58
e,0-0-45-1,l,d̪,del,11.34,11.38,habitanteysuesperanza_01_neruda_128kb_58
l,0-0-45-2,#,e,del,11.38,11.44,habitanteysuesperanza_01_neruda_128kb_58
t̪,0-0-46-0,j,#,tiempo,11.44,11.49,habitanteysuesperanza_01_neruda_128kb_58
j,0-0-46-1,ẽ,t̪,tiempo,11.49,11.54,habitanteysuesperanza_01_neruda_128kb_58
ẽ,0-0-46-2,m,j,tiempo,11.54,11.6,habitanteysuesperanza_01_neruda_128kb_58
m,0-0-46-3,p,ẽ,tiempo,11.6,11.64,habitanteysuesperanza_01_neruda_128kb_58
p,0-0-46-4,o,m,tiempo,11.64,11.72,habitanteysuesperanza_01_neruda_128kb_58
o,0-0-46-5,#,p,tiempo,11.72,11.77,habitanteysuesperanza_01_neruda_128kb_58
s,0-0-47-0,õ,#,son,11.77,11.87,habitanteysuesperanza_01_neruda_128kb_58
õ,0-0-47-1,n,s,son,11.87,11.91,habitanteysuesperanza_01_neruda_128kb_58
n,0-0-47-2,#,õ,son,11.91,11.97,habitanteysuesperanza_01_neruda_128kb_58
i,0-0-48-0,ɣ,#,iguales,11.97,12.0,habitanteysuesperanza_01_neruda_128kb_58
ɣ,0-0-48-1,w,i,iguales,12.0,12.08,habitanteysuesperanza_01_neruda_128kb_58
w,0-0-48-2,a,ɣ,iguales,12.08,12.15,habitanteysuesperanza_01_neruda_128kb_58
a,0-0-48-3,l,w,iguales,12.15,12.21,habitanteysuesperanza_01_neruda_128kb_58
l,0-0-48-4,e,a,iguales,12.21,12.27,habitanteysuesperanza_01_neruda_128kb_58
e,0-0-48-5,s,l,iguales,12.27,12.33,habitanteysuesperanza_01_neruda_128kb_58
s,0-0-48-6,#,e,iguales,12.33,12.44,habitanteysuesperanza_01_neruda_128kb_58
e,0-0-49-0,#,#,e,12.44,12.47,habitanteysuesperanza_01_neruda_128kb_58
ĩ,0-0-50-0,ɱ,#,infinitas,12.47,12.51,habitanteysuesperanza_01_neruda_128kb_58
ɱ,0-0-50-1,f,ĩ,infinitas,12.51,12.55,habitanteysuesperanza_01_neruda_128kb_58
f,0-0-50-2,i,ɱ,infinitas,12.55,12.61,habitanteysuesperanza_01_neruda_128kb_58
i,0-0-50-3,ɲ,f,infinitas,12.61,12.64,habitanteysuesperanza_01_neruda_128kb_58
ɲ,0-0-50-4,i,i,infinitas,12.64,12.7,habitanteysuesperanza_01_neruda_128kb_58
i,0-0-50-5,t̪,ɲ,infinitas,12.7,12.79,habitanteysuesperanza_01_neruda_128kb_58
t̪,0-0-50-6,a,i,infinitas,12.79,12.87,habitanteysuesperanza_01_neruda_128kb_58
a,0-0-50-7,s,t̪,infinitas,12.87,12.97,habitanteysuesperanza_01_neruda_128kb_58
s,0-0-50-8,#,a,infinitas,12.97,13.09,habitanteysuesperanza_01_neruda_128kb_58
,0-0-51-0,#,#,,13.09,13.26,habitanteysuesperanza_01_neruda_128kb_58
k,0-0-52-0,a,#,caídas,13.26,13.34,habitanteysuesperanza_01_neruda_128kb_58
a,0-0-52-1,i,k,caídas,13.34,13.38,habitanteysuesperanza_01_neruda_128kb_58
i,0-0-52-2,ð,a,caídas,13.38,13.54,habitanteysuesperanza_01_neruda_128kb_58
ð,0-0-52-3,a,i,caídas,13.54,13.55,habitanteysuesperanza_01_neruda_128kb_58
a,0-0-52-4,s,ð,caídas,13.55,13.64,habitanteysuesperanza_01_neruda_128kb_58
s,0-0-52-5,#,a,caídas,13.64,13.68,habitanteysuesperanza_01_neruda_128kb_58
s,0-0-53-0,o,#,sobre,13.68,13.89,habitanteysuesperanza_01_neruda_128kb_58
o,0-0-53-1,β,s,sobre,13.89,13.96,habitanteysuesperanza_01_neruda_128kb_58
β,0-0-53-2,r,o,sobre,13.96,13.97,habitanteysuesperanza_01_neruda_128kb_58
r,0-0-53-3,e,β,sobre,13.97,14.02,habitanteysuesperanza_01_neruda_128kb_58
e,0-0-53-4,#,r,sobre,14.02,14.06,habitanteysuesperanza_01_neruda_128kb_58
l,0-0-54-0,a,#,la,14.06,14.12,habitanteysuesperanza_01_neruda_128kb_58
a,0-0-54-1,#,l,la,14.12,14.16,habitanteysuesperanza_01_neruda_128kb_58
b,0-0-55-0,a,#,vacilación,14.16,14.22,habitanteysuesperanza_01_neruda_128kb_58
a,0-0-55-1,s,b,vacilación,14.22,14.26,habitanteysuesperanza_01_neruda_128kb_58
s,0-0-55-2,i,a,vacilación,14.26,14.37,habitanteysuesperanza_01_neruda_128kb_58
i,0-0-55-3,l,s,vacilación,14.37,14.4,habitanteysuesperanza_01_neruda_128kb_58
l,0-0-55-4,a,i,vacilación,14.4,14.46,habitanteysuesperanza_01_neruda_128kb_58
a,0-0-55-5,s,l,vacilación,14.46,14.52,habitanteysuesperanza_01_neruda_128kb_58
s,0-0-55-6,j,a,vacilación,14.52,14.64,habitanteysuesperanza_01_neruda_128kb_58
j,0-0-55-7,õ,s,vacilación,14.64,14.68,habitanteysuesperanza_01_neruda_128kb_58
õ,0-0-55-8,n,j,vacilación,14.68,14.78,habitanteysuesperanza_01_neruda_128kb_58
n,0-0-55-9,#,õ,vacilación,14.78,14.85,habitanteysuesperanza_01_neruda_128kb_58
o,0-0-56-0,#,#,o,14.85,14.88,habitanteysuesperanza_01_neruda_128kb_58
l,0-0-57-0,a,#,las,14.88,14.94,habitanteysuesperanza_01_neruda_128kb_58
a,0-0-57-1,s,l,las,14.94,14.99,habitanteysuesperanza_01_neruda_128kb_58
s,0-0-57-2,#,a,las,14.99,15.08,habitanteysuesperanza_01_neruda_128kb_58
ã,0-0-58-0,ŋ,#,angustias,15.08,15.13,habitanteysuesperanza_01_neruda_128kb_58
ŋ,0-0-58-1,ɡ,ã,angustias,15.13,15.14,habitanteysuesperanza_01_neruda_128kb_58
ɡ,0-0-58-2,u,ŋ,angustias,15.14,15.24,habitanteysuesperanza_01_neruda_128kb_58
u,0-0-58-3,s,ɡ,angustias,15.24,15.32,habitanteysuesperanza_01_neruda_128kb_58
s,0-0-58-4,t̪,u,angustias,15.32,15.41,habitanteysuesperanza_01_neruda_128kb_58
t̪,0-0-58-5,j,s,angustias,15.41,15.46,habitanteysuesperanza_01_neruda_128kb_58
j,0-0-58-6,a,t̪,angustias,15.46,15.49,habitanteysuesperanza_01_neruda_128kb_58
a,0-0-58-7,s,j,angustias,15.49,15.58,habitanteysuesperanza_01_neruda_128kb_58
s,0-0-58-8,#,a,angustias,15.58,15.75,habitanteysuesperanza_01_neruda_128kb_58
,0-0-59-0,#,#,,15.75,15.778118,habitanteysuesperanza_01_neruda_128kb_58
,0-0-0-0,#,#,,0.0,0.03,habitanteysuesperanza_01_neruda_128kb_59
ẽ,0-0-1-0,n,#,entonces,0.03,0.11,habitanteysuesperanza_01_neruda_128kb_59
n,0-0-1-1,t̪,ẽ,entonces,0.11,0.15,habitanteysuesperanza_01_neruda_128kb_59
t̪,0-0-1-2,õ,n,entonces,0.15,0.2,habitanteysuesperanza_01_neruda_128kb_59
õ,0-0-1-3,n,t̪,entonces,0.2,0.27,habitanteysuesperanza_01_neruda_128kb_59
n,0-0-1-4,s,õ,entonces,0.27,0.32,habitanteysuesperanza_01_neruda_128kb_59
s,0-0-1-5,e,n,entonces,0.32,0.42,habitanteysuesperanza_01_neruda_128kb_59
e,0-0-1-6,s,s,entonces,0.42,0.48,habitanteysuesperanza_01_neruda_128kb_59
s,0-0-1-7,#,e,entonces,0.48,0.54,habitanteysuesperanza_01_neruda_128kb_59
n,0-0-2-0,o,#,nos,0.54,0.57,habitanteysuesperanza_01_neruda_128kb_59
o,0-0-2-1,s,n,nos,0.57,0.61,habitanteysuesperanza_01_neruda_128kb_59
s,0-0-2-2,#,o,nos,0.61,0.7,habitanteysuesperanza_01_neruda_128kb_59
a,0-0-3-0,s,#,acercamos,0.7,0.73,habitanteysuesperanza_01_neruda_128kb_59
s,0-0-3-1,e,a,acercamos,0.73,0.82,habitanteysuesperanza_01_neruda_128kb_59
